# This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Fri Jul 03 15:41:36 2026
# Search parameters: Dec min = -30; TFOPWG Disposition = CP/KP/PC; Stellar companion separation max = 1.5


TIC ID,TOI,RA,Dec,TFOPWG Disposition,Master Priority,SG1A Priority,SG1B Priority,SG2 Priority,SG3 Priority,SG4 Priority,SG5 Priority,TESS mag,J mag,H mag,K mag,Stellar Companion Filter Name,Stellar Companion Filter,Stellar Companion notes,Stellar Companion user,Stellar Companion Separation,Stellar Companion Separation Unc.,Stellar Companion Position angle,Stellar Companion Position angle Unc.,Stellar Companion Delta mag,Stellar Companion Delta mag Unc.,Stellar Companion Observation date,Stellar Companion Tag
110738386,5208.01,19:26:09.86,28:41:18.82,PC,3,4,3,3,4,4,4,11.4731,10.785,10.477,10.409,Hcont,,Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris): Barely Resolved by Palomar,ciardi,0.069,0.001,59.74,2.96,0.025,0.141,2023-06-29,429766
110738386,5208.01,19:26:09.86,28:41:18.82,PC,3,4,3,3,4,4,4,11.4731,10.785,10.477,10.409,I,,PA 180 deg ambiguity,safonov,0.074,0.001,241.81,0.31,0.5,0.1,2023-08-31,436893
110738386,5208.01,19:26:09.86,28:41:18.82,PC,3,4,3,3,4,4,4,11.4731,10.785,10.477,10.409,832,832 (40) nm,NESSI@WIYN; 180 degree ambiguity in PA,everett,0.072,,239.321,,0.31,,2022-04-20,416940
110738386,5208.01,19:26:09.86,28:41:18.82,PC,3,4,3,3,4,4,4,11.4731,10.785,10.477,10.409,I,879 (289) nm,,ziegler,0.0708,,58.1,,0,,2022-06-11,418519
69356857,5232.01,19:37:20.98,35:16:35.37,CP,3,5,5,3,4,4,4,11.7791,11.182,10.906,10.857,I,,,safonov,1.408,0.011,179.42,0.32,4.5,0.1,2023-08-31,436952
69356857,5232.01,19:37:20.98,35:16:35.37,CP,3,5,5,3,4,4,4,11.7791,11.182,10.906,10.857,Hcont,,If bound companion has delta_mag consistent with M1V,ciardi,1.414,0.004,179.56,0.06,3.127,0.013,2022-09-08,420659
69356857,5232.01,19:37:20.98,35:16:35.37,CP,3,5,5,3,4,4,4,11.7791,11.182,10.906,10.857,Kcont,,If bound companion has delta_mag consistent with M1V,ciardi,1.417,0.004,179.36,0.06,2.952,0.01,2022-09-08,420659
69356857,5232.01,19:37:20.98,35:16:35.37,CP,3,5,5,3,4,4,4,11.7791,11.182,10.906,10.857,562,562 (54) nm,uncertain fit,furlan,1.085,,2.6,,5.1,,2022-09-14,422588
69356857,5232.01,19:37:20.98,35:16:35.37,CP,3,5,5,3,4,4,4,11.7791,11.182,10.906,10.857,832,832 (40) nm,,furlan,1.234,,5.2,,4.16,,2022-09-14,422588
69356857,5232.01,19:37:20.98,35:16:35.37,CP,3,5,5,3,4,4,4,11.7791,11.182,10.906,10.857,832,832 (40) nm,uncertain fit,furlan,1.227,,5.3,,5.12,,2022-09-14,422588
154814765,5235.01,12:12:22.36,84:24:40.37,PC,3,4,3,3,3,4,4,10.8131,10.171,9.85,9.751,I,,,safonov,0.755,0.008,201.67,0.08,4.3,0.1,2022-03-21,414952
154814765,5235.01,12:12:22.36,84:24:40.37,PC,3,4,3,3,3,4,4,10.8131,10.171,9.85,9.751,832,832 (40) nm,NESSI@WIYN; uncertain fit,everett,0.727,,199.914,,5.24,,2022-04-17,416964
154814765,5235.01,12:12:22.36,84:24:40.37,PC,3,4,3,3,3,4,4,10.8131,10.171,9.85,9.751,832,832 (40) nm,NESSI@WIYN,everett,0.73,,202.304,,4.22,,2026-05-07,473594
435740442,5237.01,19:49:58.86,29:53:28.51,PC,3,4,4,3,3,4,4,12.4705,11.756,11.483,11.416,I,,,safonov,1.116,0.008,46.73,0.31,3.9,0.1,2023-12-02,439222
435740442,5237.01,19:49:58.86,29:53:28.51,PC,3,4,4,3,3,4,4,12.4705,11.756,11.483,11.416,562,562 (54) nm,uncertain fit,furlan,1.129,,47,,3.99,,2022-09-13,422580
435740442,5237.01,19:49:58.86,29:53:28.51,PC,3,4,4,3,3,4,4,12.4705,11.756,11.483,11.416,832,832 (40) nm,uncertain fit,furlan,1.105,,48.1,,3.82,,2022-09-13,422580
359321688,5269.01,19:24:52.7,22:07:28.78,PC,3,4,3,3,3,4,4,11.4416,10.77,10.584,10.465,832,832 (40) nm,,fajardo,0.29,,228,,4.87,,2022-05-10,419209
296461391,5271.01,20:27:56.35,48:19:06.95,PC,3,4,3,3,4,4,4,10.7988,10.144,9.871,9.795,I,,,safonov,0.493,0.004,4.78,0.3,1.5,0.1,2023-08-27,436643
422486295,5294.01,23:25:52.25,04:27:17.63,PC,3,4,3,3,3,4,4,11.861,10.851,10.506,10.367,I,879 (289) nm,,ziegler,1.224,,308.5,,0.1,,2022-06-12,418524
257922326,5326.01,01:45:48.88,10:15:12.24,PC,3,4,3,3,3,4,4,11.7624,11.13,10.868,10.839,I,879 (289) nm,,ziegler,0.1208,,121.5,,0.4,,2023-01-04,424019
257922326,5326.01,01:45:48.88,10:15:12.24,PC,3,4,3,3,3,4,4,11.7624,11.13,10.868,10.839,I,,,safonov,0.122,0.001,119.82,0.32,1,0.1,2022-11-30,424380
58372253,5328.01,04:21:10.41,27:10:04.51,PC,3,4,3,3,4,4,4,11.2303,10.047,9.63,9.432,I,,,safonov,1.391,0.012,286.89,0.4,6,0.1,2022-11-28,424397
467684543,5356.01,04:03:51.52,31:46:33.47,PC,3,4,3,3,3,4,4,12.5434,11.781,11.467,11.373,I,,,safonov,0.622,0.005,333.49,0.31,3.7,0.1,2022-12-22,426550
467153319,5377.01,08:44:32.41,59:24:24.15,PC,2,4,2,2,4,4,4,9.3672,8.928001,8.747,8.743,I,,,safonov,0.203,0.002,296.02,0.04,1.5,0.1,2022-03-21,415009
467153319,5377.01,08:44:32.41,59:24:24.15,PC,2,4,2,2,4,4,4,9.3672,8.928001,8.747,8.743,832,832 (40) nm,NESSI@WIYN,everett,0.204,,296.193,,1.44,,2022-04-20,417104
467153319,5377.01,08:44:32.41,59:24:24.15,PC,2,4,2,2,4,4,4,9.3672,8.928001,8.747,8.743,562,562 (54) nm,,deveny,0.219,,295,,1.72,,2025-02-17,453152
467153319,5377.01,08:44:32.41,59:24:24.15,PC,2,4,2,2,4,4,4,9.3672,8.928001,8.747,8.743,832,832 (40) nm,,deveny,0.215,,294.4,,1.46,,2025-02-17,453152
467153319,5377.01,08:44:32.41,59:24:24.15,PC,2,4,2,2,4,4,4,9.3672,8.928001,8.747,8.743,562,562 (44) nm,NESSI@WIYN 180 degree ambiguity in PA,everett,0.219,,292.892,,1.73,,2026-05-07,473631
467153319,5377.01,08:44:32.41,59:24:24.15,PC,2,4,2,2,4,4,4,9.3672,8.928001,8.747,8.743,832,832 (40) nm,NESSI@WIYN 180 degree ambiguity in PA,everett,0.219,,293.646,,1.47,,2026-05-07,473631
166053959,5383.01,14:10:53.01,62:31:19.91,PC,1,5,5,1,4,4,4,7.90653,7.483,7.351,7.306,832,832 (40) nm,NESSI@WIYN; uncertain fit,everett,0.839,,352.647,,6.59,,2022-04-17,416984
166053959,5383.01,14:10:53.01,62:31:19.91,PC,1,5,5,1,4,4,4,7.90653,7.483,7.351,7.306,Hcont,,Palomar AO (PI: Ciardi with Clark, Condon):,ciardi,0.838,0.006,353.32,0.24,4.424,0.014,2024-04-22,440031
166053959,5383.01,14:10:53.01,62:31:19.91,PC,1,5,5,1,4,4,4,7.90653,7.483,7.351,7.306,Kcont,,Palomar AO (PI: Ciardi with Clark, Condon):,ciardi,0.833,0.006,353.28,0.24,4.241,0.015,2024-04-22,440031
166053959,5383.01,14:10:53.01,62:31:19.91,PC,1,5,5,1,4,4,4,7.90653,7.483,7.351,7.306,832,832 (40) nm,NESSI@WIYN uncertain fit,everett,0.826,,354.154,,6.19,,2026-05-07,473599
202425357,5386.01,15:04:25.66,60:32:10.44,PC,3,4,4,3,4,4,4,11.3502,10.768,10.459,10.414,832,832 (40) nm,NESSI@WIYN; uncertain fit,everett,0.316,,237.278,,6.42,,2022-04-20,416998
202425357,5386.01,15:04:25.66,60:32:10.44,PC,3,4,4,3,4,4,4,11.3502,10.768,10.459,10.414,Brgamma,,Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):,ciardi,0.234,0.002,239.88,0.87,1.784,0.012,2023-07-02,429880
202425357,5386.01,15:04:25.66,60:32:10.44,PC,3,4,4,3,4,4,4,11.3502,10.768,10.459,10.414,Hcont,,Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):,ciardi,0.239,0.002,241.29,0.85,2.071,0.016,2023-07-02,429880
202425357,5386.01,15:04:25.66,60:32:10.44,PC,3,4,4,3,4,4,4,11.3502,10.768,10.459,10.414,832,832 (40) nm,NESSI@WIYN 180 degree ambiguity in PA; uncertain fit,everett,0.236,,245.536,,3.91,,2026-05-08,473602
56798909,5404.01,06:45:26.6,22:17:25.31,PC,3,4,3,3,3,4,4,13.2476,11.983,11.358,11.191,I,,,safonov,1.391,0.01,301.18,0.3,2.5,0.1,2023-01-26,427618
386197662,5412.01,06:56:32.33,13:25:45.09,PC,3,4,3,3,4,4,4,10.8006,10.323,10.055,10.008,Hcont,,Palomar AO (PI: Ciardi with Clark, Lund):,ciardi,0.696,0.005,147.17,0.29,3.121,0.086,2023-12-02,434353
386197662,5412.01,06:56:32.33,13:25:45.09,PC,3,4,3,3,4,4,4,10.8006,10.323,10.055,10.008,Kcont,,Palomar AO (PI: Ciardi with Clark, Lund):,ciardi,0.71,0.005,147.65,0.29,3.592,0.041,2023-12-02,434353
76545118,5428.01,05:48:49.06,28:40:16.81,PC,3,4,3,3,3,4,4,11.9736,11.434,11.327,11.273,I,,,safonov,0.339,0.002,338.38,0.31,2.9,0.1,2022-12-12,425667
76545118,5428.01,05:48:49.06,28:40:16.81,PC,3,4,3,3,3,4,4,11.9736,11.434,11.327,11.273,562,562 (44) nm,NESSI@WIYN,everett,0.346,,339.263,,2.87,,2023-02-05,428150
76545118,5428.01,05:48:49.06,28:40:16.81,PC,3,4,3,3,3,4,4,11.9736,11.434,11.327,11.273,832,832 (40) nm,NESSI@WIYN; uncertain fit,everett,0.365,,342.784,,2.48,,2023-02-05,428150
367193060,5438.01,06:57:49.52,25:30:55.26,PC,3,4,4,3,3,4,4,11.5419,10.917,10.596,10.535,I,879 (289) nm,,ziegler,0.2822,,127.6,,2.5,,2023-01-03,424022
367193060,5438.01,06:57:49.52,25:30:55.26,PC,3,4,4,3,3,4,4,11.5419,10.917,10.596,10.535,I,,,safonov,0.272,0.002,128.61,0.31,2.7,0.1,2022-11-28,424389
367193060,5438.01,06:57:49.52,25:30:55.26,PC,3,4,4,3,3,4,4,11.5419,10.917,10.596,10.535,562,562 (54) nm,,deveny,0.277,,128.6,,2.93,,2025-02-12,453088
367193060,5438.01,06:57:49.52,25:30:55.26,PC,3,4,4,3,3,4,4,11.5419,10.917,10.596,10.535,832,832 (40) nm,,deveny,0.277,,128.2,,2.61,,2025-02-12,453088
247912728,5439.01,05:52:01.35,13:12:15.55,PC,3,4,3,3,3,4,4,13.3853,12.756,12.507,12.456,I,,,safonov,0.763,0.006,1.74,0.31,2.4,0.1,2023-01-27,427580
97669493,5474.01,06:10:02.72,32:56:37.13,PC,3,4,3,3,3,4,4,11.6861,10.803,10.484,10.385,I,,,safonov,1.371,0.01,259.8,0.3,2.4,0.1,2022-12-09,424186
186815660,5485.01,08:17:58.22,15:59:16.5,PC,3,4,3,3,2,4,4,12.8125,12.185,11.91,11.853,Jcont,,Companion is likely Gaia DR3 655528458818026752 (no parallax or pm available) - if bound colors consistent with M2V,ciardi,1.181,0.003,175.12,0.07,3.59,0.031,2023-04-26,429159
186815660,5485.01,08:17:58.22,15:59:16.5,PC,3,4,3,3,2,4,4,12.8125,12.185,11.91,11.853,Kcont,,Companion is likely Gaia DR3 655528458818026752 (no parallax or pm available) - if bound colors consistent with M2V,ciardi,1.182,0.003,174.93,0.07,2.991,0.015,2023-04-26,429159
70678449,5516.01,10:23:21.17,13:28:20.18,PC,3,4,3,3,4,4,4,12.2614,11.646,11.37,11.278,Hcont,,Palomar AO (PI: Ciardi with Clark, Condon):,ciardi,0.259,0.002,145.23,0.78,2.41,0.013,2024-04-21,440021
70678449,5516.01,10:23:21.17,13:28:20.18,PC,3,4,3,3,4,4,4,12.2614,11.646,11.37,11.278,Kcont,,Palomar AO (PI: Ciardi with Clark, Condon):,ciardi,0.257,0.002,144.92,0.79,2.367,0.011,2024-04-21,440021
70678449,5516.01,10:23:21.17,13:28:20.18,PC,3,4,3,3,4,4,4,12.2614,11.646,11.37,11.278,I,879 (289) nm,,ziegler,0.2551,,146.3,,3.3,,2022-06-12,418505
396932137,5521.01,11:45:55.55,11:22:14.99,PC,3,4,3,3,4,4,4,8.94302,8.481,8.231,8.162,Hcont,,Palomar AO (PI: Ciardi with Clark, Lund, Bergsten):,ciardi,0.417,0.003,213.5,0.49,3.692,0.019,2024-02-17,438434
396932137,5521.01,11:45:55.55,11:22:14.99,PC,3,4,3,3,4,4,4,8.94302,8.481,8.231,8.162,Kcont,,Palomar AO (PI: Ciardi with Clark, Lund, Bergsten):,ciardi,0.41,0.003,214.08,0.49,3.616,0.012,2024-02-17,438434
396932137,5521.01,11:45:55.55,11:22:14.99,PC,3,4,3,3,4,4,4,8.94302,8.481,8.231,8.162,832,832 (40) nm,,cclark,0.414,,212,,5.81,,2024-05-27,441822
178266267,5539.01,08:32:17.56,22:00:20.85,PC,1,4,1,1,4,4,4,10.0286,9.343,8.998,8.873,832,832 (40) nm,,fajardo,0.148,,116.7,,3.47,,2022-02-10,415965
178266267,5539.01,08:32:17.56,22:00:20.85,PC,1,4,1,1,4,4,4,10.0286,9.343,8.998,8.873,562,562 (54) nm,uncertain fit,furlan,0.143,,119,,4.96,,2021-02-07,94656
178266267,5539.01,08:32:17.56,22:00:20.85,PC,1,4,1,1,4,4,4,10.0286,9.343,8.998,8.873,832,832 (40) nm,,furlan,0.145,,120.5,,3.2,,2021-02-07,94656
178266267,5539.01,08:32:17.56,22:00:20.85,PC,1,4,1,1,4,4,4,10.0286,9.343,8.998,8.873,562,562 (54) nm,,furlan,0.14,,121.7,,4.72,,2020-12-02,93541
178266267,5539.01,08:32:17.56,22:00:20.85,PC,1,4,1,1,4,4,4,10.0286,9.343,8.998,8.873,832,832 (40) nm,,furlan,0.141,,121.6,,3.2,,2020-12-02,93541
178266267,5539.01,08:32:17.56,22:00:20.85,PC,1,4,1,1,4,4,4,10.0286,9.343,8.998,8.873,562,562 (54) nm,,deveny,0.173,,109.8,,5.05,,2025-02-18,453164
178266267,5539.01,08:32:17.56,22:00:20.85,PC,1,4,1,1,4,4,4,10.0286,9.343,8.998,8.873,832,832 (40) nm,,deveny,0.168,,108,,3.25,,2025-02-18,453164
195187769,5550.01,08:35:42.43,20:22:24.56,PC,2,4,2,2,4,4,4,9.62527,9.063,8.770001,8.695,Hcont,,Palomar AO (PI: Ciardi with Clark, Lund),ciardi,0.669,0.005,30.78,0.3,3.258,0.049,2023-11-27,434156
195187769,5550.01,08:35:42.43,20:22:24.56,PC,2,4,2,2,4,4,4,9.62527,9.063,8.770001,8.695,Kcont,,Palomar AO (PI: Ciardi with Clark, Lund),ciardi,0.669,0.005,30.78,0.3,3.271,0.019,2023-11-27,434156
195187769,5550.01,08:35:42.43,20:22:24.56,PC,2,4,2,2,4,4,4,9.62527,9.063,8.770001,8.695,832,832 (40) nm,NESSI@WIYN,everett,0.668,,30.681,,4.74,,2024-02-17,440072
117892246,5565.01,08:44:54.48,45:27:58.29,PC,3,4,4,3,3,4,4,12.932,12.32,11.954,11.894,I,,,safonov,0.506,0.004,280.23,0.4,3.9,0.1,2023-09-23,437354
29069242,5587.01,07:50:55.89,46:18:23.64,PC,3,4,3,3,3,4,4,13.3834,12.584,12.222,12.128,I,,,safonov,0.995,0.007,23.34,0.31,2.3,0.1,2023-09-22,437319
51094586,5589.01,07:14:25.56,56:42:00.51,PC,3,4,3,3,4,4,4,11.4972,10.734,10.383,10.286,562,562 (44) nm,NESSI@WIYN; 180 degree ambiguity in PA,everett,0.23,,27.423,,0.39,,2023-02-06,428143
51094586,5589.01,07:14:25.56,56:42:00.51,PC,3,4,3,3,4,4,4,11.4972,10.734,10.383,10.286,832,832 (40) nm,NESSI@WIYN; 180 degree ambiguity in PA,everett,0.231,,26.813,,0.56,,2023-02-06,428143
51094586,5589.01,07:14:25.56,56:42:00.51,PC,3,4,3,3,4,4,4,11.4972,10.734,10.383,10.286,I,,,safonov,0.231,0.001,27.21,0.14,0.7,0.1,2024-11-12,446989
159160230,5599.01,13:17:18.3,55:40:53.54,PC,3,4,3,3,4,4,4,11.2785,10.74,10.5,10.437,I,,,safonov,0.53,0.004,61.95,0.32,4.1,0.1,2023-01-04,436695
159160230,5599.01,13:17:18.3,55:40:53.54,PC,3,4,3,3,4,4,4,11.2785,10.74,10.5,10.437,Hcont,,Palomar AO (PI: Ciardi with Clark, Lund, Bergsten):,ciardi,0.529,0.004,63.92,0.38,2.651,0.011,2024-02-17,438437
159160230,5599.01,13:17:18.3,55:40:53.54,PC,3,4,3,3,4,4,4,11.2785,10.74,10.5,10.437,Kcont,,Palomar AO (PI: Ciardi with Clark, Lund, Bergsten):,ciardi,0.53,0.004,63.68,0.38,2.86,0.023,2024-02-17,438437
159160230,5599.01,13:17:18.3,55:40:53.54,PC,3,4,3,3,4,4,4,11.2785,10.74,10.5,10.437,832,832 (40) nm,NESSI@WIYN,everett,0.535,,62.222,,4.15,,2023-02-06,428096
159160230,5599.01,13:17:18.3,55:40:53.54,PC,3,4,3,3,4,4,4,11.2785,10.74,10.5,10.437,832,832 (40) nm,NESSI@WIYN,everett,0.527,,62.282,,4.16,,2026-05-07,473597
256326844,5651.01,19:53:52.01,60:04:09.02,PC,3,4,3,3,2,4,4,12.3879,11.763,11.441,11.367,Brgamma,,Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):,ciardi,0.892,0.006,336.02,0.23,3.601,0.038,2023-07-02,429882
256326844,5651.01,19:53:52.01,60:04:09.02,PC,3,4,3,3,2,4,4,12.3879,11.763,11.441,11.367,Hcont,,Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):,ciardi,0.896,0.006,336.3,0.23,3.733,0.03,2023-07-02,429882
311116297,5660.01,14:44:59.7,18:30:33.08,PC,3,4,3,3,2,4,4,13.419,12.598,12.115,11.996,Hcont,,Palomar AO (PI: Ciardi with Clark, Condon):,ciardi,1.444,0.01,325.15,0.14,4.197,0.03,2024-04-21,440023
311116297,5660.01,14:44:59.7,18:30:33.08,PC,3,4,3,3,2,4,4,13.419,12.598,12.115,11.996,Kcont,,Palomar AO (PI: Ciardi with Clark, Condon):,ciardi,1.445,0.01,325.29,0.14,3.979,0.025,2024-04-21,440023
422217860,5662.01,12:44:20.44,05:41:18.59,PC,1,4,4,1,4,4,4,11.8706,10.558,9.909,9.687,562,562 (54) nm,uncertain fit,cclark,0.859,,7.7,,3.2,,2023-03-04,428959
422217860,5662.01,12:44:20.44,05:41:18.59,PC,1,4,4,1,4,4,4,11.8706,10.558,9.909,9.687,832,832 (40) nm,,cclark,0.802,,8.1,,2.15,,2023-03-04,428959
422217860,5662.01,12:44:20.44,05:41:18.59,PC,1,4,4,1,4,4,4,11.8706,10.558,9.909,9.687,Hcont,,Palomar AO (PI: Ciardi with Clark, Lund):,ciardi,0.86,0.006,8.53,0.24,1.715,0.008,2024-02-15,438319
422217860,5662.01,12:44:20.44,05:41:18.59,PC,1,4,4,1,4,4,4,11.8706,10.558,9.909,9.687,Kcont,,Palomar AO (PI: Ciardi with Clark, Lund):,ciardi,0.859,0.006,8.37,0.24,1.56,0.004,2024-02-15,438319
422217860,5662.01,12:44:20.44,05:41:18.59,PC,1,4,4,1,4,4,4,11.8706,10.558,9.909,9.687,Ks,2.15 (0.32) microns,,dressing,0.77,,5.6,,1.816,,2022-06-19,441870
274223601,5665.01,16:40:00.11,53:47:28.91,PC,3,4,3,3,3,4,4,13.3931,12.724,12.462,12.47,832,832 (40) nm,,cclark,0.83,,49.3,,4.37,,2024-05-27,441839
357347296,5668.01,13:24:21.12,28:34:03.75,PC,3,4,3,3,4,4,4,10.8833,10.246,9.892,9.784,Brgamma,,Palomar AO (PI: Ciardi with Clark):,ciardi,0.405,0.003,270.35,0.5,1.275,0.101,2023-06-07,429515
357347296,5668.01,13:24:21.12,28:34:03.75,PC,3,4,3,3,4,4,4,10.8833,10.246,9.892,9.784,562,562 (44) nm,NESSI@WIYN; uncertain fit,everett,0.443,,269.186,,3.63,,2023-02-05,428127
357347296,5668.01,13:24:21.12,28:34:03.75,PC,3,4,3,3,4,4,4,10.8833,10.246,9.892,9.784,832,832 (40) nm,NESSI@WIYN,everett,0.431,,270.487,,2.72,,2023-02-05,428127
357347296,5668.01,13:24:21.12,28:34:03.75,PC,3,4,3,3,4,4,4,10.8833,10.246,9.892,9.784,562,562 (44) nm,NESSI@WIYN uncertain fit,everett,0.437,,268.297,,5.61,,2026-05-08,473623
357347296,5668.01,13:24:21.12,28:34:03.75,PC,3,4,3,3,4,4,4,10.8833,10.246,9.892,9.784,832,832 (40) nm,NESSI@WIYN,everett,0.425,,269.737,,3.12,,2026-05-08,473623
162577468,5669.01,16:15:44.38,48:19:23.74,PC,3,4,3,3,4,4,4,12.1196,11.544,11.254,11.179,562,562 (54) nm,180 degree ambiguity in PA, uncertain fit,deveny,0.038,,51.1,,0.91,,2025-04-13,454112
162577468,5669.01,16:15:44.38,48:19:23.74,PC,3,4,3,3,4,4,4,12.1196,11.544,11.254,11.179,832,832 (40) nm,180 degree ambiguity in PA,deveny,0.031,,70.8,,1.06,,2025-04-13,454112
162577468,5669.01,16:15:44.38,48:19:23.74,PC,3,4,3,3,4,4,4,12.1196,11.544,11.254,11.179,832,832 (40) nm,,cclark,0.031,,236.5,,1.38,,2024-05-22,441707
255928426,5686.01,16:29:50.62,37:41:40.42,PC,3,4,4,3,4,4,4,12.012,11.357,11.056,10.989,Brgamma,,Palomar AO (PI: Ciardi with Clark):,ciardi,0.556,0.004,19.17,0.36,4.606,0.056,2023-06-06,429199
255928426,5686.01,16:29:50.62,37:41:40.42,PC,3,4,4,3,4,4,4,12.012,11.357,11.056,10.989,Hcont,,Palomar AO (PI: Ciardi with Clark):,ciardi,0.556,0.004,19.17,0.36,4.192,0.04,2023-06-06,429199
17652022,5691.01,16:19:23.24,32:09:58.03,PC,3,4,4,3,4,4,4,12.6151,11.955,11.65,11.576,Brgamma,,Palomar AO (PI: Ciardi with Clark):,ciardi,0.334,0.002,19.65,0.61,0.832,0.011,2023-06-06,429200
17652022,5691.01,16:19:23.24,32:09:58.03,PC,3,4,4,3,4,4,4,12.6151,11.955,11.65,11.576,Hcont,,Palomar AO (PI: Ciardi with Clark):,ciardi,0.334,0.002,20.61,0.61,0.859,0.009,2023-06-06,429200
17652022,5691.01,16:19:23.24,32:09:58.03,PC,3,4,4,3,4,4,4,12.6151,11.955,11.65,11.576,I,,,safonov,0.338,0.002,18.59,0.3,1.1,0.1,2023-09-30,438257
17652022,5691.01,16:19:23.24,32:09:58.03,PC,3,4,4,3,4,4,4,12.6151,11.955,11.65,11.576,562,562 (54) nm,,cclark,0.341,,19.7,,1.06,,2024-03-27,441050
17652022,5691.01,16:19:23.24,32:09:58.03,PC,3,4,4,3,4,4,4,12.6151,11.955,11.65,11.576,832,832 (40) nm,,cclark,0.34,,19.6,,1,,2024-03-27,441050
137843225,5706.01,15:06:56.46,57:29:44.49,PC,1,4,3,1,4,4,4,10.7641,9.807,9.235,9.081,Hcont,,Palomar AO (PI: Ciardi with Clark, Lund, Bergsten):,ciardi,0.428,0.003,39.08,0.47,3.741,0.021,2024-02-17,438439
137843225,5706.01,15:06:56.46,57:29:44.49,PC,1,4,3,1,4,4,4,10.7641,9.807,9.235,9.081,Kcont,,Palomar AO (PI: Ciardi with Clark, Lund, Bergsten):,ciardi,0.429,0.003,38.61,0.47,3.677,0.016,2024-02-17,438439
137843225,5706.01,15:06:56.46,57:29:44.49,PC,1,4,3,1,4,4,4,10.7641,9.807,9.235,9.081,832,832 (40) nm,NESSI@WIYN binary fit fails, so numbers are approximate only!,everett,0.474,,37.93,,5.72,,2024-02-18,440057
137843225,5706.01,15:06:56.46,57:29:44.49,PC,1,4,3,1,4,4,4,10.7641,9.807,9.235,9.081,I,,,safonov,0.401,0.004,37.08,0.51,5.3,0.1,2024-01-31,440276
137843225,5706.01,15:06:56.46,57:29:44.49,PC,1,4,3,1,4,4,4,10.7641,9.807,9.235,9.081,832,832 (40) nm,,cclark,0.447,,37.9,,5.2,,2024-05-27,441832
53481079,5717.01,10:50:18.16,50:47:47.46,PC,2,4,2,2,4,4,4,10.8222,10.18,9.87,9.768,I,,,safonov,0.087,0.001,195.1,0.38,2.5,0.1,2025-02-11,452559
17932757,5718.01,11:21:05.73,41:34:35.14,PC,2,4,4,2,4,4,4,10.8075,9.616,8.987001,8.776,Kcont,,Palomar AO (PI: Ciardi with Clark, Lund):,ciardi,0.8,0.006,196.34,0.25,4.542,0.037,2024-01-26,438241
159851831,5741.01,17:56:49.81,39:13:24.2,PC,1,4,1,1,4,4,4,10.4514,9.438,8.928001,8.797,Brgamma,,Palomar AO (PI: Ciardi with Clark):,ciardi,0.886,0.006,209.6,0.23,1.607,0.008,2023-06-08,429535
159851831,5741.01,17:56:49.81,39:13:24.2,PC,1,4,1,1,4,4,4,10.4514,9.438,8.928001,8.797,Hcont,,Palomar AO (PI: Ciardi with Clark):,ciardi,0.884,0.006,209.46,0.23,1.725,0.009,2023-06-08,429535
159851831,5741.01,17:56:49.81,39:13:24.2,PC,1,4,1,1,4,4,4,10.4514,9.438,8.928001,8.797,I,,,safonov,0.885,0.006,208.71,0.3,2.5,0.1,2023-01-22,427469
159851831,5741.01,17:56:49.81,39:13:24.2,PC,1,4,1,1,4,4,4,10.4514,9.438,8.928001,8.797,562,562 (54) nm,uncertain fit,cclark,0.894,,208.4,,3.64,,2024-05-22,441714
159851831,5741.01,17:56:49.81,39:13:24.2,PC,1,4,1,1,4,4,4,10.4514,9.438,8.928001,8.797,832,832 (40) nm,no delta(m) measurement,cclark,0.855,,207.2,,-100,,2024-05-22,441714
426144112,5751.01,23:56:19.05,73:54:27.35,PC,3,4,3,3,3,4,4,13.3889,12.204,11.761,11.617,I,,,safonov,1.463,0.011,27.04,0.3,2.3,0.1,2023-09-30,438742
256584532,5755.01,21:50:44.75,70:38:47.14,PC,3,4,4,3,3,4,4,12.9079,12.027,11.639,11.52,I,,,safonov,0.347,0.003,29.6,0.33,3.5,0.1,2023-09-29,437655
23179035,5770.01,18:18:37.12,30:55:25.93,PC,3,4,4,3,4,4,4,13.0383,12.318,12.028,11.933,Brgamma,,Palomar AO (PI: Ciardi with Clark):,ciardi,0.382,0.003,205.56,0.53,2.152,0.013,2023-06-06,429202
23179035,5770.01,18:18:37.12,30:55:25.93,PC,3,4,4,3,4,4,4,13.0383,12.318,12.028,11.933,Hcont,,Palomar AO (PI: Ciardi with Clark):,ciardi,0.379,0.003,204.54,0.53,2.197,0.016,2023-06-06,429202
313609787,5772.01,17:24:41.4,26:03:01.64,PC,3,4,3,3,4,4,4,13.442,12.736,12.427,12.324,832,832 (40) nm,180 degree ambiguity in PA,cclark,0.948,,340.4,,4.05,,2024-03-21,441002
456367532,5785.01,20:22:16.34,16:36:51.5,PC,3,4,3,3,3,4,4,10.421,9.896,9.584,9.532,I,,,safonov,0.386,0.003,186.72,0.3,0.5,0.1,2022-11-08,423908
