# This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Mon Aug 03 13:54:22 2026
# Search parameters: Dec min = -30; TFOPWG Disposition = CP/KP/PC; Stellar companion separation max = 1.5


TIC ID,TOI,RA,Dec,TFOPWG Disposition,Master Priority,SG1A Priority,SG1B Priority,SG2 Priority,SG3 Priority,SG4 Priority,SG5 Priority,Teff (TOI),Orbital Period (TOI),Orbital Period (TOI) Unc.,J mag,J mag Unc.,H mag,H mag Unc.,K mag,K mag Unc.,Spectroscopy Instrument,Spectroscopy Spectral Resolution,Spectroscopy Wavelength Coverage,Imaging Instrument,Imaging Contrast magnitude,Imaging Contrast separation,Stellar Companion Separation,Stellar Companion Delta mag,Stellar Companion Observation date
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,HIRES,50000,3600-9000 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,HRCam,6.3,1,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,HIRES,50000,3600-9000 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,HIRES,50000,3600-9000 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.25,0.618,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,HIRES,50000,3600-9000 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,TRES,44000,3850-9096 Angstroms,PHARO,7.143,0.5,0.2499,0.7,2021-10-02
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,6.61,0.5,0.25,0.615,2021-08-24
239628993,3553.01,21:42:24.91,29:52:09.75,PC,3,4,4,3,4,4,4,6497.2,1.9410634641013,0.00009892338,10.51,0.018,10.286,0.017,10.285,0.015,KPF,98000,445-870 nm,PHARO,6.61,0.5,0.25,0.615,2021-08-24
