# This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Tue Dec 16 12:44:13 2025
# Search parameters: Dec min = -50.; TFOPWG Disposition = CP/KP/PC; Stellar companion separation max = 1.5


TIC ID,TOI,RA,Dec,TFOPWG Disposition,Teff (TOI),log(g) (TOI),Stellar Radius (TOI),TESS mag,J mag,H mag,K mag,Stellar Companion Separation
154814765,5235.01,12:12:22.36,84:24:40.37,PC,5721,4.38,1.08,10.8131,10.171,9.85,9.751,0.755
435740442,5237.01,19:49:58.86,29:53:28.51,PC,6002,4.18,1.42,12.4705,11.756,11.483,11.416,1.105
435740442,5237.01,19:49:58.86,29:53:28.51,PC,6002,4.18,1.42,12.4705,11.756,11.483,11.416,1.129
435740442,5237.01,19:49:58.86,29:53:28.51,PC,6002,4.18,1.42,12.4705,11.756,11.483,11.416,1.116
359321688,5269.01,19:24:52.7,22:07:28.78,PC,8524,4.06,2.25,11.4416,10.77,10.584,10.465,0.29
296461391,5271.01,20:27:56.35,48:19:06.95,PC,6358,,1.41,10.7988,10.144,9.871,9.795,0.493
422486295,5294.01,23:25:52.25,04:27:17.63,PC,5462.7,,,11.861,10.851,10.506,10.367,1.224
257922326,5326.01,01:45:48.88,10:15:12.24,PC,6312.9,,1.61,11.7624,11.13,10.868,10.839,0.122
257922326,5326.01,01:45:48.88,10:15:12.24,PC,6312.9,,1.61,11.7624,11.13,10.868,10.839,0.1208
58372253,5328.01,04:21:10.41,27:10:04.51,PC,6119.8,3.69,2.54,11.2303,10.047,9.63,9.432,1.391
467684543,5356.01,04:03:51.52,31:46:33.47,PC,6577.4,3.97,2,12.5434,11.781,11.467,11.373,0.622
467153319,5377.01,08:44:32.41,59:24:24.15,PC,6803,,1.62,9.3672,8.928001,8.747,8.743,0.215
467153319,5377.01,08:44:32.41,59:24:24.15,PC,6803,,1.62,9.3672,8.928001,8.747,8.743,0.219
467153319,5377.01,08:44:32.41,59:24:24.15,PC,6803,,1.62,9.3672,8.928001,8.747,8.743,0.204
467153319,5377.01,08:44:32.41,59:24:24.15,PC,6803,,1.62,9.3672,8.928001,8.747,8.743,0.203
166053959,5383.01,14:10:53.01,62:31:19.91,PC,6768,4.26201,1.47,7.90653,7.483,7.351,7.306,0.833
166053959,5383.01,14:10:53.01,62:31:19.91,PC,6768,4.26201,1.47,7.90653,7.483,7.351,7.306,0.838
166053959,5383.01,14:10:53.01,62:31:19.91,PC,6768,4.26201,1.47,7.90653,7.483,7.351,7.306,0.839
202425357,5386.01,15:04:25.66,60:32:10.44,PC,5920.2,4.17,1.43,11.3502,10.768,10.459,10.414,0.239
202425357,5386.01,15:04:25.66,60:32:10.44,PC,5920.2,4.17,1.43,11.3502,10.768,10.459,10.414,0.234
202425357,5386.01,15:04:25.66,60:32:10.44,PC,5920.2,4.17,1.43,11.3502,10.768,10.459,10.414,0.316
56798909,5404.01,06:45:26.6,22:17:25.31,PC,4027,4.67,0.57,13.2476,11.983,11.358,11.191,1.391
386197662,5412.01,06:56:32.33,13:25:45.09,PC,6419.6,4.1,1.68,10.8006,10.323,10.055,10.008,0.71
386197662,5412.01,06:56:32.33,13:25:45.09,PC,6419.6,4.1,1.68,10.8006,10.323,10.055,10.008,0.696
76545118,5428.01,05:48:49.06,28:40:16.81,PC,8415,,2.16,11.9736,11.434,11.327,11.273,0.365
76545118,5428.01,05:48:49.06,28:40:16.81,PC,8415,,2.16,11.9736,11.434,11.327,11.273,0.346
76545118,5428.01,05:48:49.06,28:40:16.81,PC,8415,,2.16,11.9736,11.434,11.327,11.273,0.339
367193060,5438.01,06:57:49.52,25:30:55.26,PC,5860.5,,1.51,11.5419,10.917,10.596,10.535,0.277
367193060,5438.01,06:57:49.52,25:30:55.26,PC,5860.5,,1.51,11.5419,10.917,10.596,10.535,0.277
367193060,5438.01,06:57:49.52,25:30:55.26,PC,5860.5,,1.51,11.5419,10.917,10.596,10.535,0.272
367193060,5438.01,06:57:49.52,25:30:55.26,PC,5860.5,,1.51,11.5419,10.917,10.596,10.535,0.2822
247912728,5439.01,05:52:01.35,13:12:15.55,PC,7648.8,4.09,2,13.3853,12.756,12.507,12.456,0.763
97669493,5474.01,06:10:02.72,32:56:37.13,PC,5874,3.68,2.45,11.6861,10.803,10.484,10.385,1.371
186815660,5485.01,08:17:58.22,15:59:16.5,PC,6119,4.2,1.4,12.8125,12.185,11.91,11.853,1.182
186815660,5485.01,08:17:58.22,15:59:16.5,PC,6119,4.2,1.4,12.8125,12.185,11.91,11.853,1.181
70678449,5516.01,10:23:21.17,13:28:20.18,PC,6077,3.88,2.02,12.2614,11.646,11.37,11.278,0.2551
70678449,5516.01,10:23:21.17,13:28:20.18,PC,6077,3.88,2.02,12.2614,11.646,11.37,11.278,0.257
70678449,5516.01,10:23:21.17,13:28:20.18,PC,6077,3.88,2.02,12.2614,11.646,11.37,11.278,0.259
396932137,5521.01,11:45:55.55,11:22:14.99,PC,6379,4.28293,1.35,8.94302,8.481,8.231,8.162,0.414
396932137,5521.01,11:45:55.55,11:22:14.99,PC,6379,4.28293,1.35,8.94302,8.481,8.231,8.162,0.41
396932137,5521.01,11:45:55.55,11:22:14.99,PC,6379,4.28293,1.35,8.94302,8.481,8.231,8.162,0.417
178266267,5539.01,08:32:17.56,22:00:20.85,PC,5595.7,4.52,0.91,10.0286,9.343,8.998,8.873,0.168
178266267,5539.01,08:32:17.56,22:00:20.85,PC,5595.7,4.52,0.91,10.0286,9.343,8.998,8.873,0.173
178266267,5539.01,08:32:17.56,22:00:20.85,PC,5595.7,4.52,0.91,10.0286,9.343,8.998,8.873,0.141
178266267,5539.01,08:32:17.56,22:00:20.85,PC,5595.7,4.52,0.91,10.0286,9.343,8.998,8.873,0.14
178266267,5539.01,08:32:17.56,22:00:20.85,PC,5595.7,4.52,0.91,10.0286,9.343,8.998,8.873,0.145
178266267,5539.01,08:32:17.56,22:00:20.85,PC,5595.7,4.52,0.91,10.0286,9.343,8.998,8.873,0.143
178266267,5539.01,08:32:17.56,22:00:20.85,PC,5595.7,4.52,0.91,10.0286,9.343,8.998,8.873,0.148
195187769,5550.01,08:35:42.43,20:22:24.56,PC,5923.8,4.36,1.13,9.62527,9.063,8.770001,8.695,0.668
195187769,5550.01,08:35:42.43,20:22:24.56,PC,5923.8,4.36,1.13,9.62527,9.063,8.770001,8.695,0.669
195187769,5550.01,08:35:42.43,20:22:24.56,PC,5923.8,4.36,1.13,9.62527,9.063,8.770001,8.695,0.669
117892246,5565.01,08:44:54.48,45:27:58.29,PC,5542.4,4.16,1.36,12.932,12.32,11.954,11.894,0.506
29069242,5587.01,07:50:55.89,46:18:23.64,PC,5632,4.05,1.57,13.3834,12.584,12.222,12.128,0.995
51094586,5589.01,07:14:25.56,56:42:00.51,PC,5707.5,,1.89,11.4972,10.734,10.383,10.286,0.231
51094586,5589.01,07:14:25.56,56:42:00.51,PC,5707.5,,1.89,11.4972,10.734,10.383,10.286,0.231
51094586,5589.01,07:14:25.56,56:42:00.51,PC,5707.5,,1.89,11.4972,10.734,10.383,10.286,0.23
159160230,5599.01,13:17:18.3,55:40:53.54,PC,6246,3.96,1.91,11.2785,10.74,10.5,10.437,0.535
159160230,5599.01,13:17:18.3,55:40:53.54,PC,6246,3.96,1.91,11.2785,10.74,10.5,10.437,0.53
159160230,5599.01,13:17:18.3,55:40:53.54,PC,6246,3.96,1.91,11.2785,10.74,10.5,10.437,0.529
159160230,5599.01,13:17:18.3,55:40:53.54,PC,6246,3.96,1.91,11.2785,10.74,10.5,10.437,0.53
53498154,5624.01,12:03:22.64,49:15:04.41,PC,5342,4.57,0.83,10.0326,9.309,8.945,8.869,0.089
53498154,5624.02,12:03:22.64,49:15:04.41,PC,5342,4.57,0.83,10.0326,9.309,8.945,8.869,0.089
53498154,5624.03,12:03:22.64,49:15:04.41,PC,5342,4.57,0.83,10.0326,9.309,8.945,8.869,0.089
53498154,5624.04,12:03:22.64,49:15:04.41,PC,5342,4.57,0.83,10.0326,9.309,8.945,8.869,0.089
256326844,5651.01,19:53:52.01,60:04:09.02,PC,5887,3.9,1.93,12.3879,11.763,11.441,11.367,0.896
256326844,5651.01,19:53:52.01,60:04:09.02,PC,5887,3.9,1.93,12.3879,11.763,11.441,11.367,0.892
311116297,5660.01,14:44:59.7,18:30:33.08,PC,5192,4.26,1.15,13.419,12.598,12.115,11.996,1.445
311116297,5660.01,14:44:59.7,18:30:33.08,PC,5192,4.26,1.15,13.419,12.598,12.115,11.996,1.444
422217860,5662.01,12:44:20.44,05:41:18.59,PC,3687,4.63,0.62,11.8706,10.558,9.909,9.687,0.77
422217860,5662.01,12:44:20.44,05:41:18.59,PC,3687,4.63,0.62,11.8706,10.558,9.909,9.687,0.859
422217860,5662.01,12:44:20.44,05:41:18.59,PC,3687,4.63,0.62,11.8706,10.558,9.909,9.687,0.86
422217860,5662.01,12:44:20.44,05:41:18.59,PC,3687,4.63,0.62,11.8706,10.558,9.909,9.687,0.802
422217860,5662.01,12:44:20.44,05:41:18.59,PC,3687,4.63,0.62,11.8706,10.558,9.909,9.687,0.859
274223601,5665.01,16:40:00.11,53:47:28.91,PC,6064,3.88,2.03,13.3931,12.724,12.462,12.47,0.83
357347296,5668.01,13:24:21.12,28:34:03.75,PC,5686,4.12,1.45,10.8833,10.246,9.892,9.784,0.431
357347296,5668.01,13:24:21.12,28:34:03.75,PC,5686,4.12,1.45,10.8833,10.246,9.892,9.784,0.443
357347296,5668.01,13:24:21.12,28:34:03.75,PC,5686,4.12,1.45,10.8833,10.246,9.892,9.784,0.405
162577468,5669.01,16:15:44.38,48:19:23.74,PC,5900,3.94,1.83,12.1196,11.544,11.254,11.179,0.031
162577468,5669.01,16:15:44.38,48:19:23.74,PC,5900,3.94,1.83,12.1196,11.544,11.254,11.179,0.031
162577468,5669.01,16:15:44.38,48:19:23.74,PC,5900,3.94,1.83,12.1196,11.544,11.254,11.179,0.038
255928426,5686.01,16:29:50.62,37:41:40.42,PC,5407.5,4.19,1.28,12.012,11.357,11.056,10.989,0.556
255928426,5686.01,16:29:50.62,37:41:40.42,PC,5407.5,4.19,1.28,12.012,11.357,11.056,10.989,0.556
17652022,5691.01,16:19:23.24,32:09:58.03,PC,5657.3,,1.03,12.6151,11.955,11.65,11.576,0.34
17652022,5691.01,16:19:23.24,32:09:58.03,PC,5657.3,,1.03,12.6151,11.955,11.65,11.576,0.341
17652022,5691.01,16:19:23.24,32:09:58.03,PC,5657.3,,1.03,12.6151,11.955,11.65,11.576,0.338
17652022,5691.01,16:19:23.24,32:09:58.03,PC,5657.3,,1.03,12.6151,11.955,11.65,11.576,0.334
17652022,5691.01,16:19:23.24,32:09:58.03,PC,5657.3,,1.03,12.6151,11.955,11.65,11.576,0.334
137843225,5706.01,15:06:56.46,57:29:44.49,PC,4717,4.23,1.054859995842,10.7641,9.807,9.235,9.081,0.447
137843225,5706.01,15:06:56.46,57:29:44.49,PC,4717,4.23,1.054859995842,10.7641,9.807,9.235,9.081,0.401
137843225,5706.01,15:06:56.46,57:29:44.49,PC,4717,4.23,1.054859995842,10.7641,9.807,9.235,9.081,0.474
137843225,5706.01,15:06:56.46,57:29:44.49,PC,4717,4.23,1.054859995842,10.7641,9.807,9.235,9.081,0.429
137843225,5706.01,15:06:56.46,57:29:44.49,PC,4717,4.23,1.054859995842,10.7641,9.807,9.235,9.081,0.428
53481079,5717.01,10:50:18.16,50:47:47.46,PC,5479.3,4.5543,0.85662800073624,10.8222,10.18,9.87,9.768,0.087
17932757,5718.01,11:21:05.73,41:34:35.14,PC,3922,4.59159,0.6722559928894,10.8075,9.616,8.987001,8.776,0.8
159851831,5741.01,17:56:49.81,39:13:24.2,PC,4579,4.49,0.8,10.4514,9.438,8.928001,8.797,0.855
159851831,5741.01,17:56:49.81,39:13:24.2,PC,4579,4.49,0.8,10.4514,9.438,8.928001,8.797,0.894
159851831,5741.01,17:56:49.81,39:13:24.2,PC,4579,4.49,0.8,10.4514,9.438,8.928001,8.797,0.885
159851831,5741.01,17:56:49.81,39:13:24.2,PC,4579,4.49,0.8,10.4514,9.438,8.928001,8.797,0.884
159851831,5741.01,17:56:49.81,39:13:24.2,PC,4579,4.49,0.8,10.4514,9.438,8.928001,8.797,0.886
426144112,5751.01,23:56:19.05,73:54:27.35,PC,5219,4.36,1.04,13.3889,12.204,11.761,11.617,1.463
256584532,5755.01,21:50:44.75,70:38:47.14,PC,5188,4.29,1.12,12.9079,12.027,11.639,11.52,0.347
23179035,5770.01,18:18:37.12,30:55:25.93,PC,5986.6,4.59,0.88,13.0383,12.318,12.028,11.933,0.379
23179035,5770.01,18:18:37.12,30:55:25.93,PC,5986.6,4.59,0.88,13.0383,12.318,12.028,11.933,0.382
313609787,5772.01,17:24:41.4,26:03:01.64,PC,5568,4.26,1.21,13.442,12.736,12.427,12.324,0.948
456367532,5785.01,20:22:16.34,16:36:51.5,PC,,,,10.421,9.896,9.584,9.532,0.386
40292751,5786.01,19:33:17.36,30:42:15.29,CP,6280,4.28,1.33,9.77301,9.258,9.037,8.963,1.031
40292751,5786.01,19:33:17.36,30:42:15.29,CP,6280,4.28,1.33,9.77301,9.258,9.037,8.963,1.032
40292751,5786.01,19:33:17.36,30:42:15.29,CP,6280,4.28,1.33,9.77301,9.258,9.037,8.963,1.032
459735346,5808.01,21:02:26.14,10:36:37.68,PC,5707,4.5,0.94,8.9415,8.339,8,7.932,0.9899
459735346,5808.01,21:02:26.14,10:36:37.68,PC,5707,4.5,0.94,8.9415,8.339,8,7.932,0.976
283471501,5809.01,20:58:11.78,40:11:32.15,PC,4115.1,,0.88,9.3206,8.142,7.469,7.339,0.107
283471501,5809.01,20:58:11.78,40:11:32.15,PC,4115.1,,0.88,9.3206,8.142,7.469,7.339,0.087
283471501,5809.01,20:58:11.78,40:11:32.15,PC,4115.1,,0.88,9.3206,8.142,7.469,7.339,0.092
272366748,5824.01,19:45:34.37,45:34:06.72,KP,5741,4.40631,1.052680015564,14.8018,14.126,13.762,13.775,1.321
272366748,5824.01,19:45:34.37,45:34:06.72,KP,5741,4.40631,1.052680015564,14.8018,14.126,13.762,13.775,1.321
395143000,5837.01,19:08:23.79,17:06:48.32,PC,7564,4.35,1.46,12.4152,11.577,11.333,11.226,0.868
350882505,5841.01,19:00:59.15,22:29:56.18,PC,5678,3.93,1.8,12.1201,11.195,10.844,10.736,0.888
350882505,5841.01,19:00:59.15,22:29:56.18,PC,5678,3.93,1.8,12.1201,11.195,10.844,10.736,0.846
24113219,5843.01,18:26:27.77,30:23:37.02,PC,5581,4.27,1.21,13.3247,12.588,12.197,12.12,0.274
24113219,5843.01,18:26:27.77,30:23:37.02,PC,5581,4.27,1.21,13.3247,12.588,12.197,12.12,0.28
209935997,5845.01,19:52:24.41,16:40:06.22,PC,8944,3.75,3.3,11.4599,11.135,11.109,11.076,0.564
95574586,5847.01,19:43:24.12,03:01:53.24,PC,6014,,1.23,11.8895,11.027,10.662,10.565,0.461
95574586,5847.01,19:43:24.12,03:01:53.24,PC,6014,,1.23,11.8895,11.027,10.662,10.565,0.461
353146308,5873.01,21:39:56.69,01:17:36.12,PC,3621,4.74,0.5,14.0135,12.658,12.056,11.851,0.138
353146308,5873.01,21:39:56.69,01:17:36.12,PC,3621,4.74,0.5,14.0135,12.658,12.056,11.851,0.139
353146308,5873.01,21:39:56.69,01:17:36.12,PC,3621,4.74,0.5,14.0135,12.658,12.056,11.851,0.131
360142739,5881.01,19:46:25.66,36:57:09.93,PC,6148,3.72,2.46,12.5366,11.892,11.652,11.507,0.729
322593401,5933.01,20:37:14.58,53:16:37.99,PC,4743,4.57,0.75,13.4538,12.46,11.947,11.798,0.316
322593401,5933.01,20:37:14.58,53:16:37.99,PC,4743,4.57,0.75,13.4538,12.46,11.947,11.798,0.316
258738667,5950.01,22:09:52.62,19:56:17.03,PC,,,,10.447,9.867,9.539,9.506,0.593
287643871,5952.01,21:47:19.54,34:51:03.4,PC,5513,3.75,2.18,9.53851,8.758,8.401,8.323,0.783
287643871,5952.01,21:47:19.54,34:51:03.4,PC,5513,3.75,2.18,9.53851,8.758,8.401,8.323,0.782
287643871,5952.01,21:47:19.54,34:51:03.4,PC,5513,3.75,2.18,9.53851,8.758,8.401,8.323,0.78
27863043,5953.01,22:12:06.36,26:28:28.07,PC,5242,,2.12,9.77894,8.982,8.603,8.524,1.295
27863043,5953.01,22:12:06.36,26:28:28.07,PC,5242,,2.12,9.77894,8.982,8.603,8.524,1.294
160432093,5971.01,21:31:01.09,30:00:12.41,PC,6528.05,4.0799,1.7516499757767,10.9852,10.454,10.199,10.15,0.683
27534138,5993.01,19:41:56.78,51:00:48.69,KP,6197.21,4.08307,1.6416200399399,11.2877,10.708,10.472,10.429,0.916
27534138,5993.01,19:41:56.78,51:00:48.69,KP,6197.21,4.08307,1.6416200399399,11.2877,10.708,10.472,10.429,0.916
27534138,5993.01,19:41:56.78,51:00:48.69,KP,6197.21,4.08307,1.6416200399399,11.2877,10.708,10.472,10.429,0.916
27534138,5993.01,19:41:56.78,51:00:48.69,KP,6197.21,4.08307,1.6416200399399,11.2877,10.708,10.472,10.429,0.916
102734241,6002.01,19:58:27.42,32:17:13.81,CP,3272,4.99712,0.24212099611759,12.6396,10.997,10.425,10.175,0.117
125520907,6019.01,23:40:21.92,35:56:27.02,PC,5559.5,3.84,1.9794100522995,10.0651,9.391,9.043,8.94,0.979
285466025,6032.01,02:27:08.32,32:52:37.04,PC,6083,3.68069,2.5524098873138,7.98475,7.439,7.175,7.119,1.135
467649533,6045.01,04:02:33.79,34:00:14.89,PC,6128,3.7824,2.2911999225616,10.5547,9.869,9.539,9.484,0.116
196066560,6077.01,20:59:39.33,40:42:21.64,PC,3761,4.60411,0.65673500299454,12.3475,11.06,10.408,10.235,0.083
268159158,6090.01,19:54:32.56,44:10:15.38,KP,5490,4.3011,1.1471500396729,14.5892,13.785,13.39,13.243,1.461
268159158,6090.01,19:54:32.56,44:10:15.38,KP,5490,4.3011,1.1471500396729,14.5892,13.785,13.39,13.243,1.078
170434745,6100.01,06:54:03.88,-46:39:34.93,PC,5223,4.53,0.85249298810959,11.9433,11.128,10.707,10.62,1.385
170434745,6100.01,06:54:03.88,-46:39:34.93,PC,5223,4.53,0.85249298810959,11.9433,11.128,10.707,10.62,1.393
265010875,6104.01,08:26:20.49,05:15:30.24,PC,6316,3.53,3.1804800033569,10.4146,9.929,9.678001,9.601,1.092
404516402,6125.01,22:19:35.77,12:21:23.08,PC,4767,4.46,0.86,12.8119,11.894,11.411,11.299,0.857
404516402,6125.01,22:19:35.77,12:21:23.08,PC,4767,4.46,0.86,12.8119,11.894,11.411,11.299,0.852
357872559,6131.01,21:07:55.93,48:34:56.27,PC,6286,4.01,1.81,12.5948,11.704,11.388,11.279,0.573
434186655,6150.01,22:43:58.1,22:17:20.01,PC,3818,4.6,0.66,13.5156,12.202,11.56,11.345,0.352
164260243,6162.01,22:24:20.58,34:09:31.41,PC,7218.8,4.21,1.65,10.9837,10.583,10.454,10.373,0.568
67478724,6171.01,23:18:37.3,32:18:05.94,PC,5876,3.79,2.18,11.0537,10.425,10.13,10.075,0.118
469702377,6188.01,21:58:16.34,55:48:20.08,PC,5660,4.44,1,12.1075,11.259,10.919,10.801,1.462
469702377,6188.01,21:58:16.34,55:48:20.08,PC,5660,4.44,1,12.1075,11.259,10.919,10.801,1.467
194234471,6192.01,00:06:26.96,37:51:18.99,PC,4490,4.43,0.85,12.545,11.51,10.986,10.892,1.323
422223456,6202.01,22:23:24.62,55:04:31.9,PC,7767,,1.97,11.4737,10.838,10.642,10.582,0.081
292469572,6289.01,02:10:28.73,43:58:30.11,PC,5620.2,4.4,1.04,13.2644,12.505,12.159,12.077,0.848
238751619,6292.01,02:56:21.49,43:05:31.97,PC,6202,4.06,1.69,11.627,11.004,10.718,10.645,0.95
283845022,6329.01,00:33:56.35,60:05:03.59,PC,5675,4.1,1.48,12.6447,11.773,11.455,11.333,0.093
283845022,6329.01,00:33:56.35,60:05:03.59,PC,5675,4.1,1.48,12.6447,11.773,11.455,11.333,0.085
327126871,6336.01,00:13:36.95,56:11:04.77,PC,8796,4.04,2.34,11.5821,11.142,11.037,10.986,0.924
266609407,6350.01,04:05:38.67,50:03:12.22,PC,6197.6,4.4,1.14,13.3199,12.333,12.001,11.86,0.131
141074654,6557.01,15:14:00.73,-45:00:44.16,PC,6018,4.3,1.23,9.8987,9.288,9.032,8.918,1.334
141074654,6557.01,15:14:00.73,-45:00:44.16,PC,6018,4.3,1.23,9.8987,9.288,9.032,8.918,1.207
3728481,6561.01,16:20:53.87,-38:41:24.81,PC,4999,,3.95,10.1676,8.917,8.512,8.367,0.844
3728481,6561.01,16:20:53.87,-38:41:24.81,PC,4999,,3.95,10.1676,8.917,8.512,8.367,0.844
64837857,6650.01,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.397
64837857,6650.01,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.381
64837857,6650.01,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.393
64837857,6650.02,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.397
64837857,6650.02,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.381
64837857,6650.02,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.393
64837857,6650.03,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.397
64837857,6650.03,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.381
64837857,6650.03,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.393
64837857,6650.04,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.397
64837857,6650.04,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.381
64837857,6650.04,22:35:13.28,54:46:24.81,PC,6500.6,4.32,1.37,10.0252,9.558,9.369,9.291,0.393
192014454,6665.01,06:55:37.65,42:02:34.55,PC,5972.63,4.28725,1.2454099655151,8.89177,8.356,8.092,8.009,0.084
254141733,6682.01,19:06:09.39,-40:36:48.28,PC,5372,4.438,1,11.3648,10.405,10.186,10.127,0.99
254141733,6682.01,19:06:09.39,-40:36:48.28,PC,5372,4.438,1,11.3648,10.405,10.186,10.127,0.997
57011946,6759.01,18:16:05.39,-37:09:11.39,PC,5764,4.46,0.99,13.2337,12.419,12.108,12.047,0.741
57011946,6759.01,18:16:05.39,-37:09:11.39,PC,5764,4.46,0.99,13.2337,12.419,12.108,12.047,0.741
57011946,6759.01,18:16:05.39,-37:09:11.39,PC,5764,4.46,0.99,13.2337,12.419,12.108,12.047,0.75
253857911,6784.01,18:53:04.8,-38:23:58.08,PC,6610,4.12,1.7,13.1622,12.355,12.385,12.315,0.663
253788533,6786.01,18:50:56.01,-37:32:04.62,PC,6063,4.37,1.15,13.3278,12.718,12.403,12.329,0.625
262584907,6837.01,23:12:38.66,02:41:08.12,PC,5872.1,,1.19,7.13,6.546,6.308,6.184,0.14
198185513,6907.01,16:22:13.12,63:43:03.29,PC,5203,4.57695,0.79946500062943,13.8213,12.996,12.58,12.446,0.883
19560484,6934.01,05:36:43.07,23:54:08.44,PC,5954,4.13,1.48,12.8359,11.961,11.571,11.518,0.721
243208884,6964.01,03:03:26.56,17:48:29.82,PC,5432.25,4.37517,1.0462199449539,10.0394,9.381,9.033,8.911,1.378
17129975,6969.02,20:32:38.53,40:46:42.39,PC,6616,4.2907,1.3919600248337,12.367,11.773,11.56,11.514,1.021
17129975,6969.02,20:32:38.53,40:46:42.39,PC,6616,4.2907,1.3919600248337,12.367,11.773,11.56,11.514,1.025
353302490,6990.01,05:59:20.72,35:16:41.36,PC,6047.9,4.68,0.81,13.4815,12.711,12.357,12.237,0.372
317290270,7002.01,18:41:50.84,26:56:13.28,PC,6677,3.95,2.07,12.866,12.334,12.145,12.067,1.277
16740548,7016.01,20:31:35.56,39:47:48.32,PC,9488,4.58,1.32,13.3901,12.547,12.227,12.168,0.279
233287217,7020.01,20:01:27.9,54:55:37.65,PC,6975,4.01,2.02,11.3226,10.873,10.677,10.635,1.239
233287217,7020.01,20:01:27.9,54:55:37.65,PC,6975,4.01,2.02,11.3226,10.873,10.677,10.635,1.242
62676654,7054.01,17:56:22.83,-02:24:15.23,PC,4708,4.80336,0.56983798742294,11.9766,10.958,10.537,10.468,0.628
137685450,7068.01,19:30:30.6,37:51:36.59,KP,6181.58,4.23853,1.3679699897766,11.4605,10.953,10.728,10.688,0.272
420383981,7119.01,22:59:31.66,54:53:17.55,PC,6258.1,,1.57,12.2118,11.374,11.073,10.93,0.263
420383981,7119.01,22:59:31.66,54:53:17.55,PC,6258.1,,1.57,12.2118,11.374,11.073,10.93,0.259
317849098,7188.01,18:20:02.33,11:12:37.84,PC,,,,12.2275,11.399,11.16,11.069,0.575
159893748,7201.01,17:58:09.03,38:28:33.12,PC,5753.1,,,13.129,12.197,11.878,11.826,0.885
342276668,7207.01,19:42:50.92,14:11:39.2,PC,6554,,1.5,11.0587,10.488,10.272,10.232,0.072
466928064,7210.01,20:46:56.1,01:49:26.63,PC,6453,,2.2,12.0768,11.506,11.292,11.245,1.308
160103855,7259.01,21:27:46.8,32:35:05.57,PC,5975,4.21,1.37,12.1708,11.516,11.221,11.148,0.652
125695940,7266.01,21:04:32.16,12:38:32.96,PC,6148,,1.3,11.679,11.066,10.809,10.719,0.452
233735354,7296.01,18:30:50.12,60:27:04.38,PC,5621,4.46,0.97,12.8771,12.16,11.835,11.752,0.121
421330229,7323.01,19:15:27.32,55:26:48.46,PC,5625,,1.07,11.6346,10.905,10.553,10.428,0.49
286857537,7325.01,20:54:44.93,20:35:49.79,PC,5392,,,12.2442,11.36,11.092,11.03,0.871
99025225,7328.01,20:21:14.47,27:40:38.35,PC,,,,11.883,11.341,11.077,11.02,1.29
323407659,7337.01,22:13:25.28,67:23:39.03,PC,6846,3.74,2.72,9.61315,9.079001,8.931,8.846,1.5
259238498,7397.01,19:32:14.02,70:53:20.71,PC,6339,4.49485,1.0493799448013,10.7974,10.074,9.83,9.696,1.423
259238498,7397.01,19:32:14.02,70:53:20.71,PC,6339,4.49485,1.0493799448013,10.7974,10.074,9.83,9.696,1.278
122706449,7398.01,19:23:44.8,40:07:29.46,PC,5780,4.438,1,13.8836,13.132,12.885,12.835,1.2
158933249,7456.01,19:15:53.19,44:37:28.72,KP,5328.63,4.438,1,11.6455,10.77,10.395,10.295,0.511
158933249,7456.01,19:15:53.19,44:37:28.72,KP,5328.63,4.438,1,11.6455,10.77,10.395,10.295,0.511
158933249,7456.01,19:15:53.19,44:37:28.72,KP,5328.63,4.438,1,11.6455,10.77,10.395,10.295,0.511
158933249,7456.01,19:15:53.19,44:37:28.72,KP,5328.63,4.438,1,11.6455,10.77,10.395,10.295,0.511
298897095,7462.01,19:12:09.17,50:39:05.31,PC,5401.6,4.438,1,13.497,12.489,12.052,11.986,1.086
298897095,7462.01,19:12:09.17,50:39:05.31,PC,5401.6,4.438,1,13.497,12.489,12.052,11.986,1.086
298897095,7462.01,19:12:09.17,50:39:05.31,PC,5401.6,4.438,1,13.497,12.489,12.052,11.986,1.086
