Date,sunset_UTC,sunset_az,sunset_el,sunset_ra,sunset_dec,sunset_sidereal,sunrise_UTC,sunrise_az,sunrise_el,sunrise_ra,sunrise_dec,sunrise_sidereal
2027-11-07,2027-Nov-07 03:55,253.878793,-3.042334,222.04591,-16.19123,20.6275205789,2027-Nov-07 16:16,106.255222,-3.118775,222.5647,-16.34301,9.0113332861
2027-11-08,2027-Nov-08 03:55,253.597218,-3.129117,223.04552,-16.48518,20.6932293525,2027-Nov-08 16:17,106.606293,-3.006154,223.56677,-16.63479,9.0937541022
2027-11-09,2027-Nov-09 03:54,253.237928,-2.985906,224.04785,-16.77429,20.7422253815,2027-Nov-09 16:17,106.870374,-3.12059,224.57159,-16.92167,9.1594622863
2027-11-10,2027-Nov-10 03:54,252.963059,-3.063579,225.05434,-17.05885,20.807933499,2027-Nov-10 16:18,107.210071,-3.01178,225.58057,-17.20394,9.2418827104
2027-11-11,2027-Nov-11 03:54,252.691618,-3.136475,226.0643,-17.33857,20.8736417161,2027-Nov-11 16:18,107.462713,-3.129237,226.59234,-17.4811,9.3075911149
2027-11-12,2027-Nov-12 03:53,252.342938,-2.980365,227.07704,-17.61313,20.9226380829,2027-Nov-12 16:19,107.790626,-3.024099,227.60832,-17.75344,9.390012442
2027-11-13,2027-Nov-13 03:53,252.078786,-3.043943,228.09401,-17.88283,20.9883475219,2027-Nov-13 16:20,108.112528,-2.920946,228.62783,-18.02066,9.4724346784
2027-11-14,2027-Nov-14 03:53,251.818355,-3.102646,229.11451,-18.14736,21.0540579563,2027-Nov-14 16:20,108.347167,-3.042823,229.65017,-18.28247,9.5381456548
2027-11-15,2027-Nov-15 03:52,251.48109,-2.933353,230.13784,-18.40645,21.1030571131,2027-Nov-15 16:21,108.656699,-2.943108,230.67678,-18.53914,9.6205698719
2027-11-16,2027-Nov-16 03:52,251.228514,-2.982554,231.16542,-18.66036,21.1687693746,2027-Nov-16 16:21,108.878922,-3.067632,231.70622,-18.79021,9.6862823904
2027-11-17,2027-Nov-17 03:52,250.979954,-3.026798,232.19655,-18.90879,21.2344820056,2027-Nov-17 16:22,109.175697,-2.971168,232.73992,-19.03593,9.7687072982
2027-11-18,2027-Nov-18 03:52,250.735518,-3.066065,233.23122,-19.15164,21.3001944576,2027-Nov-18 16:22,109.385123,-3.098145,233.77643,-19.27583,9.8344194474
2027-11-19,2027-Nov-19 03:52,250.495312,-3.100338,234.26941,-19.38881,21.365906224,2027-Nov-19 16:23,109.668757,-3.004697,234.81717,-19.51016,9.916843013
2027-11-20,2027-Nov-20 03:52,250.25945,-3.12961,235.3111,-19.62019,21.4316169845,2027-Nov-20 16:23,109.865013,-3.133884,235.86069,-19.73847,9.9825532108
2027-11-21,2027-Nov-21 03:51,249.947684,-2.932883,236.35554,-19.84551,21.4806143907,2027-Nov-21 16:24,110.135138,-3.04316,236.90838,-19.96097,10.0649747348
2027-11-22,2027-Nov-22 03:51,249.72092,-2.952479,237.40414,-20.06498,21.5463232604,2027-Nov-22 16:25,110.398415,-2.953856,237.95951,-20.17741,10.1473956247
2027-11-23,2027-Nov-23 03:51,249.498835,-2.967091,238.45615,-20.27834,21.6120317159,2027-Nov-23 16:25,110.574157,-3.085899,239.01329,-20.38752,10.2131040638
2027-11-24,2027-Nov-24 03:51,249.281542,-2.976742,239.51151,-20.48548,21.6777402593,2027-Nov-24 16:26,110.823444,-2.998758,240.07113,-20.59152,10.2955251394
2027-11-25,2027-Nov-25 03:51,249.069157,-2.981465,240.57018,-20.68632,21.7434493424,2027-Nov-25 16:26,110.985218,-3.132144,241.13151,-20.789,10.3612346358
2027-11-26,2027-Nov-26 03:51,248.861793,-2.9813,241.63208,-20.88074,21.8091592588,2027-Nov-26 16:27,111.220248,-3.046725,242.19582,-20.98016,10.4436573339
2027-11-27,2027-Nov-27 03:51,248.659564,-2.976291,242.69714,-21.06867,21.8748700874,2027-Nov-27 16:28,111.448098,-2.96216,243.26325,-21.16476,10.5260809003
2027-11-28,2027-Nov-28 03:51,248.462583,-2.966489,243.76526,-21.25,21.9405816974,2027-Nov-28 16:28,111.588349,-3.096842,244.33296,-21.34259,10.591792814
2027-11-29,2027-Nov-29 03:51,248.270963,-2.95195,244.83636,-21.42465,22.0062938056,2027-Nov-29 16:29,111.801609,-3.013258,245.40633,-21.5138,10.6742173432
2027-11-30,2027-Nov-30 03:51,248.084813,-2.932729,245.91033,-21.59252,22.0720060579,2027-Nov-30 16:30,112.00754,-2.93013,246.48253,-21.67819,10.7566418305
2027-12-01,2027-Dec-01 03:52,247.984259,-3.126838,246.98782,-21.75365,22.1544304121,2027-Dec-01 16:30,112.125808,-3.065025,247.5607,-21.83557,10.8223536658
2027-12-02,2027-Dec-02 03:52,247.809385,-3.098161,248.06723,-21.90774,22.2201419986,2027-Dec-02 16:31,112.316876,-2.982098,248.64223,-21.98607,10.9047772321
2027-12-03,2027-Dec-03 03:52,247.640307,-3.064992,249.14921,-22.0548,22.2858529527,2027-Dec-03 16:31,112.420353,-3.116469,249.72552,-22.1294,10.970487824
2027-12-04,2027-Dec-04 03:52,247.477124,-3.027395,250.23365,-22.19478,22.3515632191,2027-Dec-04 16:32,112.596411,-3.033227,250.81197,-22.26571,11.0529100384
2027-12-05,2027-Dec-05 03:52,247.319931,-2.985436,251.32044,-22.32759,22.4172728424,2027-Dec-05 16:33,112.764963,-2.94977,251.90073,-22.3948,11.1353316684
2027-12-06,2027-Dec-06 03:52,247.168821,-2.939181,252.40949,-22.45317,22.4829819548,2027-Dec-06 16:33,112.845891,-3.082532,252.99092,-22.51653,11.2010405911
2027-12-07,2027-Dec-07 03:53,247.103783,-3.10525,253.50144,-22.57154,22.5654030641,2027-Dec-07 16:34,112.999274,-2.997981,254.08397,-22.63102,11.2834616492
2027-12-08,2027-Dec-08 03:53,246.965166,-3.050385,254.59467,-22.68247,22.6311118505,2027-Dec-08 16:34,113.065125,-3.129036,255.17824,-22.73803,11.3491705504
2027-12-09,2027-Dec-09 03:53,246.832895,-2.991442,255.68983,-22.78598,22.696820933,2027-Dec-09 16:35,113.20327,-3.042888,256.27515,-22.83768,11.4315922229
2027-12-10,2027-Dec-10 03:53,246.707047,-2.928491,256.78683,-22.88204,22.7625306422,2027-Dec-10 16:36,113.333835,-2.955862,257.37384,-22.92983,11.5140146824
2027-12-11,2027-Dec-11 03:54,246.667572,-3.077439,257.88631,-22.97064,22.844953557,2027-Dec-11 16:36,113.376854,-3.083547,258.47343,-23.01438,11.5797258482
2027-12-12,2027-Dec-12 03:54,246.55488,-3.006499,258.98664,-23.05163,22.9106652218,2027-Dec-12 16:37,113.492141,-2.994183,259.57534,-23.0914,11.6621503506
2027-12-13,2027-Dec-13 03:54,246.448825,-2.931774,260.08847,-23.12502,22.9763778489,2027-Dec-13 16:37,113.519981,-3.119051,260.67792,-23.16075,11.7278633592
2027-12-14,2027-Dec-14 03:55,246.429326,-3.068771,261.19246,-23.19082,23.0588033821,2027-Dec-14 16:38,113.619991,-3.026882,261.7826,-23.22249,11.8102889897
2027-12-15,2027-Dec-15 03:55,246.33685,-2.98653,262.29695,-23.2489,23.1245166492,2027-Dec-15 16:39,113.712431,-2.933212,262.88848,-23.27653,11.8927143201
2027-12-16,2027-Dec-16 03:56,246.330973,-3.115994,263.40335,-23.29931,23.2069416344,2027-Dec-16 16:39,113.717388,-3.053079,263.99468,-23.3228,11.9584264937
2027-12-17,2027-Dec-17 03:56,246.25235,-3.026564,264.51002,-23.34194,23.272653281,2027-Dec-17 16:40,113.794579,-2.955889,265.10261,-23.36133,12.0408498086
2027-12-18,2027-Dec-18 03:56,246.180683,-2.933729,265.61759,-23.37679,23.3383637456,2027-Dec-18 16:40,113.784367,-3.071873,266.21061,-23.39204,12.1065597051
2027-12-19,2027-Dec-19 03:57,246.195892,-3.052614,266.7267,-23.40385,23.4207855173,2027-Dec-19 16:41,113.846361,-2.970669,267.32009,-23.41496,12.1889811171
2027-12-20,2027-Dec-20 03:57,246.138463,-2.953129,267.83571,-23.42307,23.4864944321,2027-Dec-20 16:41,113.821039,-3.082312,268.42939,-23.43001,12.2546899477
2027-12-21,2027-Dec-21 03:58,246.168005,-3.06551,268.946,-23.43444,23.5689156072,2027-Dec-21 16:42,113.867945,-2.976574,269.53991,-23.43722,12.3371113
2027-12-22,2027-Dec-22 03:58,246.125044,-2.959808,270.05592,-23.43796,23.6346249122,2027-Dec-22 16:42,113.82763,-3.083392,270.64997,-23.43656,12.4028209703
2027-12-23,2027-Dec-23 03:59,246.16916,-3.066194,271.16684,-23.4336,23.7170472545,2027-Dec-23 16:43,113.859617,-2.972576,271.76096,-23.42803,12.4852437632
2027-12-24,2027-Dec-24 03:59,246.140865,-2.954759,272.27709,-23.42139,23.7827581497,2027-Dec-24 16:43,113.804484,-3.074068,272.87119,-23.41165,12.5509550887
2027-12-25,2027-Dec-25 04:00,246.199764,-3.055705,273.38803,-23.4013,23.865182117,2027-Dec-25 16:44,113.821774,-2.957615,273.98203,-23.3874,12.6333793803
2027-12-26,2027-Dec-26 04:00,246.186305,-2.93906,274.49797,-23.37338,23.9308943284,2027-Dec-26 16:44,113.752043,-3.053269,275.09178,-23.35532,12.6990917548
2027-12-27,2027-Dec-27 04:01,246.260164,-3.035149,275.60829,-23.3376,0.0133190684,2027-Dec-27 16:45,113.754897,-2.930622,276.20181,-23.31539,12.7815164786
2027-12-28,2027-Dec-28 04:02,246.341492,-3.129099,276.71804,-23.29399,0.0957437012,2027-Dec-28 16:45,113.670817,-3.019933,277.31043,-23.26768,12.84722863
2027-12-29,2027-Dec-29 04:02,246.350645,-3.005662,277.8263,-23.24263,0.1614556312,2027-Dec-29 16:45,113.579732,-3.105966,278.41825,-23.21219,12.9129402552
2027-12-30,2027-Dec-30 04:03,246.447145,-3.095659,278.93445,-23.18344,0.2438792489,2027-Dec-30 16:46,113.56138,-2.973028,279.52587,-23.14891,12.9953635014
2027-12-31,2027-Dec-31 04:03,246.471426,-2.96838,280.0408,-23.11657,0.3095898572,2027-Dec-31 16:46,113.456367,-3.052009,280.63161,-23.07794,13.061073733
